"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","ENU_B","CTL_B","ENU_C","CTL_C"
"ENSG00000007866.22","ENSG00000007866","TEAD3",7005,"protein_coding","6",35473597,35497079,56.75,1339.19475398332,1468.54885589738,1353.68150470076,1605.23554343106,1558.80434647982,1721.6607332314
"ENSG00000007923.17","ENSG00000007923","DNAJC11",55735,"protein_coding","1",6634168,6701924,46.6,689.16931095156,704.51951648933,554.806025716255,609.684664171717,1135.47982805814,1142.2236586042
"ENSG00000007933.13","ENSG00000007933","FMO3",2328,"protein_coding","1",171090901,171117819,36.5,94.8942252601115,163.172095099709,92.6559961481322,145.201216072475,48.5059344024837,44.1238002230485
"ENSG00000007944.15","ENSG00000007944","MYLIP",29116,"protein_coding","6",16129086,16148248,40.25,85.4048027341003,81.5860475498543,138.983994222198,119.530282844192,39.6866736020321,52.449045548152
"ENSG00000008018.9","ENSG00000008018","PSMB1",5689,"protein_coding","6",170535120,170553307,39.78,1583.54738402811,1504.0627824779,1439.55779381366,1592.40007681692,2278.67650931668,2123.7700824339
"ENSG00000008056.14","ENSG00000008056","SYN1",6853,"protein_coding","X",47571901,47619857,47.76,78.287735839592,73.9073607216327,118.644873116511,77.8150163482324,26.4577824013547,25.8082605078208
"ENSG00000008083.14","ENSG00000008083","JARID2",3720,"protein_coding","6",15246069,15522042,43.92,552.758862140149,572.062168702508,753.677432082978,704.34623045101,596.402511630538,606.077859667534
"ENSG00000008086.13","ENSG00000008086","CDKL5",6792,"protein_coding","X",18425583,18653629,40.21,300.102987385103,320.585175078251,297.177158377546,290.40243214495,332.927095217047,398.779251072457
"ENSG00000008128.23","ENSG00000008128","CDK11A",728642,"protein_coding","1",1702379,1724357,52.05,253.842052570798,208.28438021551,307.34671893039,264.731498916667,345.053578817668,318.856895951463
"ENSG00000008130.15","ENSG00000008130","NADK",65220,"protein_coding","1",1751232,1780457,53.7,978.5966979949,1118.20876935977,897.181230995329,951.428962773233,1006.49813885154,944.915344399246
"ENSG00000008256.16","ENSG00000008256","CYTH3",9265,"protein_coding","7",6161779,6272644,44.78,2072.25264411768,2050.20938313516,2588.71813628501,2754.00980539672,1498.17192847671,1924.79671916393
"ENSG00000008282.10","ENSG00000008282","SYPL1",6856,"protein_coding","7",106090505,106112589,38.19,1237.1834618287,1272.74234177773,1265.54531324278,1250.6557782154,1057.20888845413,1252.94942142807
"ENSG00000008283.16","ENSG00000008283","CYB561",1534,"protein_coding","17",63432304,63446354,57.39,298.916809569351,313.866324103557,388.70320335314,363.404148512879,141.108172807225,150.686940384373
"ENSG00000008294.22","ENSG00000008294","SPAG9",9043,"protein_coding","17",50962174,51120868,40,2107.83797859023,2167.30935726554,2163.85649541065,2105.01652471919,2040.55646770448,2098.79434645859
"ENSG00000008300.17","ENSG00000008300","CELSR3",1951,"protein_coding","3",48636463,48662886,59.87,245.538807860538,239.958963381924,262.148672028862,153.223382706313,159.849102008185,172.332578229642
"ENSG00000008311.16","ENSG00000008311","AASS",10157,"protein_coding","7",122064583,122144308,36.53,432.954902749259,561.503974313703,472.319590120967,600.058064211111,488.366566825006,623.560874850251
"ENSG00000008323.16","ENSG00000008323","PLEKHG6",55200,"protein_coding","12",6310436,6328506,55.71,2.37235563150279,8.63852268174928,13.5594140704584,4.01108331691919,5.51203800028224,0.832524532510349
"ENSG00000008324.12","ENSG00000008324","SS18L2",51188,"protein_coding","3",42581840,42596934,46.56,109.128359049128,111.340959009213,96.0458496657468,124.343582824495,108.035944805532,108.228189226345
"ENSG00000008382.16","ENSG00000008382","MPND",84954,"protein_coding","19",4343527,4360086,55.95,192.160806151726,162.212259246181,125.42458015174,173.278799290909,131.186504406717,128.208778006594
"ENSG00000008394.13","ENSG00000008394","MGST1",4257,"protein_coding","12",16347142,16609259,36.94,2412.68567723833,2454.30027747032,2503.97179834465,2263.85542406919,2610.50119693367,2520.88428444134
"ENSG00000008405.12","ENSG00000008405","CRY1",1407,"protein_coding","12",106991364,107093549,37.55,564.620640297663,506.793330662624,507.348076469651,545.50733110101,339.541540817386,374.636039629657
"ENSG00000008441.19","ENSG00000008441","NFIX",4784,"protein_coding","19",12995475,13098796,55.31,2681.9480414139,2570.44041574717,2781.93978678904,2476.44283986591,3501.24653777928,2972.94510559445
"ENSG00000008513.16","ENSG00000008513","ST3GAL1",6482,"protein_coding","8",133454848,133571926,49.39,2613.14972810032,3124.26570323266,2511.88145655241,2707.48123892046,3902.52290419982,3991.12260885461
"ENSG00000008516.18","ENSG00000008516","MMP25",64386,"protein_coding","16",3046062,3060726,58.87,10.6756003417625,8.63852268174928,7.90965820776738,5.61551664368687,2.20481520011289,2.49757359753105
"ENSG00000008517.19","ENSG00000008517","IL32",9235,"protein_coding","16",3065297,3082192,53.36,1935.84219530627,2666.42400109994,2015.83289180814,3017.13687098662,465.216007223821,421.257413450236
"ENSG00000008710.20","ENSG00000008710","PKD1",5310,"protein_coding","16",2088708,2135898,63.1,6317.58304669192,5802.20773457493,5955.97263044884,5553.74596060632,4630.11192023708,5352.30021950903
"ENSG00000008735.14","ENSG00000008735","MAPK8IP2",23542,"protein_coding","22",50600793,50613981,62.89,5.93088907875697,13.4377019493878,15.8193164155348,11.2310332873737,7.71685320039513,11.6553434551449
"ENSG00000008838.21","ENSG00000008838","MED24",9862,"protein_coding","17",40019097,40061215,50.63,1137.54452530559,1075.97599180455,1091.5328326719,1121.49889541061,855.468297643803,901.624068708707
"ENSG00000008853.18","ENSG00000008853","RHOBTB2",23221,"protein_coding","8",22987417,23020509,53.45,558.689751218906,527.909719440234,507.348076469651,551.122847744697,432.143779222127,455.390919283161
"ENSG00000008869.12","ENSG00000008869","HEATR5B",54497,"protein_coding","2",36968383,37084372,38.6,470.912592853303,470.319568228572,528.817148747877,490.956597990909,555.613430428449,568.614255704568
"ENSG00000008952.17","ENSG00000008952","SEC62",7095,"protein_coding","3",169966635,169998373,36.6,4008.09483942396,4160.88842504257,4858.79004191425,4256.56161591465,3704.08953618966,4006.1080504398
"ENSG00000008988.11","ENSG00000008988","RPS20",6224,"protein_coding","8",56067254,56074510,41.73,8470.4957822807,8725.8677444203,9005.71084512944,8597.3559814846,7964.89491040783,6801.72543060955
"ENSG00000009307.17","ENSG00000009307","CSDE1",7812,"protein_coding","1",114716913,114758676,38.28,14648.109846714,14300.5943817092,17179.7776272708,15016.6937218821,12131.9956386212,11588.7414925441
"ENSG00000009335.18","ENSG00000009335","UBE3C",9690,"protein_coding","7",157138926,157269370,42.11,2622.63915062633,2827.6764244926,2240.69317514325,2495.69603978712,2726.25399493959,2619.95470381007
"ENSG00000009413.16","ENSG00000009413","REV3L",5980,"protein_coding","6",111299028,111483715,36.9,1241.92817309171,1233.38907178309,1938.99621207555,1369.38384439621,975.630726049956,1037.32556750789
"ENSG00000009694.14","ENSG00000009694","TENM1",10178,"protein_coding","X",124375903,125204312,36.99,967.921097653137,972.313719623558,884.751768097409,1275.5244947803,9.92166840050802,64.9369135358072
"ENSG00000009724.18","ENSG00000009724","MASP2",10747,"protein_coding","1",11022009,11047239,47.92,14.2341337890167,3.83934341411079,3.38985351761459,5.61551664368687,9.92166840050802,10.8228189226345
"ENSG00000009780.16","ENSG00000009780","FAM76A",199870,"protein_coding","1",27725961,27763116,43.38,86.5909805498517,82.545883403382,91.526044975594,82.6283163285354,98.1142764050238,92.4102231086487
"ENSG00000009830.13","ENSG00000009830","POMT2",29954,"protein_coding","14",77274956,77320883,47.08,413.976057697236,390.653192385773,325.425937691001,355.381981879041,330.722280016934,373.803515097146
"ENSG00000009844.16","ENSG00000009844","VTA1",51534,"protein_coding","6",142147162,142224685,35.53,990.458476152413,1051.02025961283,871.192354026951,949.824529446465,1171.85927886,1143.88870766922
"ENSG00000009954.11","ENSG00000009954","BAZ1B",9031,"protein_coding","7",73440406,73522293,43.19,2105.46562295872,2182.66673092198,2148.03717899511,2223.7445909,2520.10377372904,2509.22894098619
"ENSG00000010017.13","ENSG00000010017","RANBP9",10048,"protein_coding","6",13621498,13711835,37.08,1081.79416796527,1139.32515813738,1235.03663158425,1112.67451211338,1165.24483325966,1073.95664693835
"ENSG00000010030.14","ENSG00000010030","ETV7",51513,"protein_coding","6",36354091,36387800,49.34,5.93088907875697,4.79917926763849,15.8193164155348,14.4398999409091,3.30722280016934,2.49757359753105
"ENSG00000010072.16","ENSG00000010072","SPRTN",83932,"protein_coding","1",231337104,231355023,41.57,150.644582600427,170.85078192793,133.334238359507,154.827816033081,151.029841207733,186.485495282318
"ENSG00000010165.20","ENSG00000010165","METTL13",51603,"protein_coding","1",171781660,171814023,43.61,438.885791828016,407.930237749271,401.13266625106,417.152664959596,517.029164426474,447.898198490567
"ENSG00000010219.14","ENSG00000010219","DYRK4",8798,"protein_coding","12",4562208,4615302,42.77,171.995783283952,194.846678266123,240.679599750636,186.114265905051,187.409292009596,211.461231257629
"ENSG00000010244.19","ENSG00000010244","ZNF207",7756,"protein_coding","17",32350132,32381885,38.46,2211.0354485606,2541.64534014134,2136.73766726973,2390.60565688384,2760.42863054134,2988.76307171215
"ENSG00000010256.11","ENSG00000010256","UQCRC1",7384,"protein_coding","3",48599002,48610976,53.04,3661.73091722455,3687.68934925341,3888.16198470394,3942.09268386818,3463.76467937736,3351.74376788666
"ENSG00000010270.14","ENSG00000010270","STARD3NL",83930,"protein_coding","7",38178245,38230670,38.39,865.909805498517,883.048985245482,849.723281748725,963.46221272399,691.209565235392,625.225923915272
"ENSG00000010278.15","ENSG00000010278","CD9",928,"protein_coding","12",6199715,6238271,51.04,1875.34712670295,1625.96193587592,2245.2129798334,1833.06507583207,1066.02814925458,1350.35479173179
"ENSG00000010292.13","ENSG00000010292","NCAPD2",9918,"protein_coding","12",6493356,6531955,46.34,1130.42745841108,1005.90797449703,1235.03663158425,1230.60036163081,1349.34690246909,1575.13641550958
"ENSG00000010295.20","ENSG00000010295","IFFO1",25900,"protein_coding","12",6538961,6556073,54.33,518.359705483359,600.857244308339,632.772656621391,584.815947606818,489.468974425062,456.223443815671
"ENSG00000010310.9","ENSG00000010310","GIPR",2696,"protein_coding","19",45668221,45683722,54.94,45.0747569985529,27.8352397523032,19.2091699331494,32.8908831987374,33.0722280016934,49.9514719506209
"ENSG00000010318.22","ENSG00000010318","PHF7",51533,"protein_coding","3",52410660,52423641,45.17,21.3512006835251,23.9958963381924,39.5482910388369,20.8576332479798,24.2529672012418,28.3058341053518
"ENSG00000010322.16","ENSG00000010322","NISCH",11188,"protein_coding","3",52455118,52493068,53.28,2770.91137759526,2530.12730989901,2883.63539231748,2635.28173921591,2305.13429171803,2176.21912798205
"ENSG00000010361.14","ENSG00000010361","FUZ",80199,"protein_coding","19",49806866,49817376,52.28,144.71369352167,175.649961195569,187.571894641341,186.916482568434,144.415395607395,146.524317721821
"ENSG00000010404.18","ENSG00000010404","IDS",3423,"protein_coding","X",149476988,149521096,45.34,3159.97770116171,2926.53951740595,3063.29762875105,2831.82482174495,2143.08037450973,1920.63409650137
"ENSG00000010438.17","ENSG00000010438","PRSS3",5646,"protein_coding","9",33750679,33799231,42.71,37.9576901040446,51.8311360904957,42.9381445564515,34.4953165255051,62.8372332032175,42.4587511580278
"ENSG00000010539.12","ENSG00000010539","ZNF200",7752,"protein_coding","16",3222325,3236221,43.67,105.569825601874,80.6262116963266,85.876289112903,103.485949576515,73.8613092037819,99.9029439012418
"ENSG00000010610.10","ENSG00000010610","CD4",920,"protein_coding","12",6786858,6820799,48.56,268.076186359815,287.950756058309,85.876289112903,149.212299389394,438.758224822466,407.937020930071
"ENSG00000010626.15","ENSG00000010626","LRRC23",10233,"protein_coding","12",6873569,6914241,47.35,111.500714680631,113.260630716268,200.001357539261,131.56353279495,82.6805700042335,78.2573060559728
"ENSG00000010704.19","ENSG00000010704","HFE",3077,"protein_coding","6",26087226,26098343,44.86,434.14108056501,365.697460194053,518.647588195033,389.075081741162,440.963040022579,509.505013896333
"ENSG00000010803.17","ENSG00000010803","SCMH1",22955,"protein_coding","1",41027202,41242306,39.54,755.595268633638,793.784250867406,718.648945734294,762.105830214647,620.65547883178,556.958912249423
"ENSG00000010810.17","ENSG00000010810","FYN",2534,"protein_coding","6",111660332,111873452,42.42,871.840694577274,728.515412827522,882.491865752333,732.423813669445,1055.00407325402,935.757574541632
"ENSG00000010818.11","ENSG00000010818","HIVEP2",3097,"protein_coding","6",142751469,142956698,38.72,1130.42745841108,1002.06863108292,1101.70239322474,1107.0589954697,648.215668833191,747.607030194293
"ENSG00000011007.13","ENSG00000011007","ELOA",6924,"protein_coding","1",23743448,23762059,45.21,759.153802080892,689.162142832887,651.98182655454,653.004363994445,838.932183642956,1002.35953714246
"ENSG00000011009.11","ENSG00000011009","LYPLA2",11313,"protein_coding","1",23791110,23795539,62.33,568.179173744917,600.857244308339,491.528760054116,526.254131179798,501.595458025683,501.17976857123
"ENSG00000011021.23","ENSG00000011021","CLCN6",1185,"protein_coding","1",11806096,11848079,48.13,523.104416746364,426.167118966298,737.858115667443,537.485164467172,443.167855222692,571.111829302099
"ENSG00000011028.14","ENSG00000011028","MRC2",9902,"protein_coding","17",62627670,62693597,52.16,21847.0230105092,20577.9208637803,19393.3519742731,18544.8426074442,16056.5666948221,14867.2231015698
"ENSG00000011052.21","ENSG00000011052","NME1-NME2",654364,"protein_coding","17",51153590,51171744,48.86,143.527515705919,188.127827291429,108.475312563667,129.959099468182,132.288912006774,177.327725424704
"ENSG00000011105.14","ENSG00000011105","TSPAN9",10867,"protein_coding","12",3077355,3286564,52.13,2310.67438508371,2326.64210895114,2221.4840052101,2316.80172385253,1416.59376607253,1606.77234774497
"ENSG00000011114.15","ENSG00000011114","BTBD7",55727,"protein_coding","14",93237550,93333092,40.08,1045.02265567698,1090.37352960746,827.124258297961,1046.89274571591,872.00441164465,810.878894665079
"ENSG00000011132.12","ENSG00000011132","APBA3",9546,"protein_coding","19",3750772,3761692,56.61,270.448541991318,294.669607033003,274.578134926782,338.53543194798,189.614107209709,208.963657660097
"ENSG00000011143.19","ENSG00000011143","MKS1",54903,"protein_coding","17",58205441,58219605,47.45,106.756003417625,71.9876890145773,131.074336014431,113.914766200505,142.210580407282,138.199072396718
"ENSG00000011198.10","ENSG00000011198","ABHD5",51099,"protein_coding","3",43690108,43734371,40.26,663.073399005029,592.218721626589,540.116660473259,443.625814851263,838.932183642956,671.014773203341
"ENSG00000011243.19","ENSG00000011243","AKAP8L",26993,"protein_coding","19",15380050,15419141,48.86,831.510648841727,789.944907453295,978.537715418079,924.153596218182,739.715499637876,734.286637674127
"ENSG00000011258.16","ENSG00000011258","MBTD1",54799,"protein_coding","17",51177425,51260163,39.5,255.02823038655,227.481097286064,202.261259884337,234.247265708081,221.583927611346,233.939393635408
"ENSG00000011260.14","ENSG00000011260","UTP18",51096,"protein_coding","17",51260546,51297936,40.36,476.84348193206,414.649088723965,522.037441712647,424.372614930051,438.758224822466,477.86908166094
"ENSG00000011275.19","ENSG00000011275","RNF216",54476,"protein_coding","7",5620047,5781696,45.52,1545.58969392407,1501.18327491732,1425.99837974321,1535.44269371667,1559.90675407987,1497.71163398612
"ENSG00000011295.16","ENSG00000011295","TTC19",54902,"protein_coding","17",15999784,16045015,40.8,300.102987385103,330.183533613528,335.595498243845,312.864498719697,499.39064282557,502.844817636251
"ENSG00000011304.22","ENSG00000011304","PTBP1",5725,"protein_coding","19",797075,812327,61.17,4562.03987937986,4633.1276649782,4758.22438755835,4834.15761355101,5243.05054586846,5459.69588420287
"ENSG00000011332.22","ENSG00000011332","DPF1",8193,"protein_coding","19",38211006,38229714,57.15,20.1650228677737,16.3172095099709,11.299511725382,17.6487665944445,29.7650052015241,22.4781623777794
