"Row.names","ensembl_gene_id","external_gene_name","entrezgene_id","gene_biotype","chromosome_name","start_position","end_position","percentage_gene_gc_content","ENU_A","CTL_A","C1E_A","ENU_B","CTL_B","C1E_B","ENU_C","CTL_C","C1E_C"
"ENSG00000006704.11","ENSG00000006704","GTF2IRD1",9569,"protein_coding","7",74453790,74602605,52.72,742.600667273591,741.62346838419,748.880551174391,929.334491702478,783.254828173865,772.596417100781,641.395021369471,583.975332981112,648.646293372763
"ENSG00000006712.15","ENSG00000006712","PAF1",54623,"protein_coding","19",39385629,39391154,52.37,768.207586834749,705.182474585764,842.991208674916,777.345954357878,849.827379151916,849.655904298657,1078.45180584247,992.075053982533,1042.79187546042
"ENSG00000006715.16","ENSG00000006715","VPS41",27072,"protein_coding","7",38722974,38932394,38.35,1032.81242230005,956.329864277621,1145.34672532554,794.749221992756,874.483879514157,819.632727468315,1237.38154565084,1209.7851561904,1113.02746136702
"ENSG00000006740.18","ENSG00000006740","ARHGAP44",9912,"protein_coding","17",12789498,12991643,42.69,29.2650509270381,23.637401382763,47.0553287502626,26.6850103734794,23.0127336714252,45.0347652455118,29.5155231072677,29.0280136277161,38.8361475012992
"ENSG00000006744.19","ENSG00000006744","ELAC2",60528,"protein_coding","17",12991612,13018065,48.02,836.492705664505,819.429914602452,814.958246866249,788.94813278113,806.26756184529,810.625774419213,995.581298656683,1001.46647015621,1245.23562307357
"ENSG00000006756.16","ENSG00000006756","ARSD",414,"protein_coding","X",2903972,2929349,48.88,323.134937319379,379.18331384849,352.414377023243,272.65119294642,388.750822378004,362.279667086117,339.428515733578,379.925472480402,279.289741605088
"ENSG00000006757.12","ENSG00000006757","PNPLA4",8228,"protein_coding","X",7898247,7927739,40.45,45.116953512517,37.4258855227081,91.1071258781679,45.2484958506825,25.4783837076493,85.0656676859668,161.20016466277,158.800309845741,71.8881879279368
"ENSG00000006788.14","ENSG00000006788","MYH13",8735,"protein_coding","17",10300865,10373130,45.88,12.1937712195992,13.7884841399451,5.00588603726197,4.64087136930076,11.5063668357126,3.00231768303412,15.8929739808364,39.2731949080865,0
"ENSG00000006831.10","ENSG00000006831","ADIPOR2",79602,"protein_coding","12",1688574,1788674,39.4,1232.79027030148,1264.60097397782,1108.3031686498,1338.89139004327,1354.46375323245,1279.98810553355,1257.81536934048,1273.81753919272,1245.23562307357
"ENSG00000006837.12","ENSG00000006837","CDKL3",51265,"protein_coding","5",134286350,134371047,40.16,17.0712797074389,20.6827262099177,15.0176581117859,23.2043568465038,18.0814335989769,13.0100432931479,17.0281864080391,11.9527114937655,5.78410707466158
"ENSG00000007047.16","ENSG00000007047","MARK4",57787,"protein_coding","19",45079288,45305284,53.57,1110.85255810549,1139.51972499403,876.030056520845,1356.29465767815,1089.81731601106,1106.85445247858,817.352947585875,750.459528787131,877.531673327228
"ENSG00000007062.12","ENSG00000007062","PROM1",8842,"protein_coding","4",15963076,16084378,43.17,3.65813136587976,24.6222931070448,0,6.96130705395115,3.28753338163217,7.00540792707962,5.67606213601302,12.806476600463,0
"ENSG00000007080.11","ENSG00000007080","CCDC124",115098,"protein_coding","19",17933015,17943991,55.84,773.085095322589,798.747188392534,592.696906811818,725.136151453245,866.265046060077,991.765607962272,1144.29412662022,923.773845446731,1229.53590387092
"ENSG00000007168.14","ENSG00000007168","PAFAH1B1",5048,"protein_coding","17",2593183,2685615,42.41,3339.87393704822,3459.92462740194,3334.92127802393,3101.26229253524,3259.5893478883,3059.36171901177,3605.43466879547,3719.85456988115,3444.8489134663
"ENSG00000007202.15","ENSG00000007202","BLTP2",9703,"protein_coding","17",28614446,28645454,46.75,3739.82963305107,3656.9029722583,3460.06842895548,3625.68075726622,3767.51325535047,3645.81443976444,3762.09398374943,3643.01571027837,4152.16257859635
"ENSG00000007237.19","ENSG00000007237","GAS7",8522,"protein_coding","17",9910606,10198606,47.97,640.172989028958,547.599798700677,1204.41618056523,281.932935685022,210.402136424459,1094.84518174644,1194.24347341714,1231.98304896454,697.398053002053
"ENSG00000007255.10","ENSG00000007255","TRAPPC6A",79090,"protein_coding","19",45162928,45178237,56.86,117.060203708152,124.096357259506,108.127138404859,146.187448132974,127.391918538247,124.09579756541,73.7888077681692,60.6173225755248,66.1040808532752
"ENSG00000007341.19","ENSG00000007341","ST7L",54879,"protein_coding","1",112523514,112620825,39.05,90.233907025034,98.4891724281793,101.118897952692,67.2926348548611,114.241785011718,114.088071955297,166.876226798783,176.729377086389,131.381860695884
"ENSG00000007376.8","ENSG00000007376","RPUSD1",113000,"protein_coding","16",784974,788397,67.17,242.656047270024,299.407084181665,314.369643140052,287.734024896647,231.771103405068,449.346879894107,317.859479616729,294.548961810649,383.403668948996
"ENSG00000007384.15","ENSG00000007384","RHBDF1",64285,"protein_coding","16",58059,76355,61.15,1786.38748367128,1848.64176647693,1610.8941267909,1860.98941908961,1999.64217937777,2022.56134580399,1520.04944002429,1582.88050781723,1304.72929584152
"ENSG00000007392.17","ENSG00000007392","LUC7L",55692,"protein_coding","16",188969,229463,47.33,384.103793417375,265.920765556084,408.480300640577,299.336203319899,359.984905288723,392.302843916459,590.310462145354,628.371118529384,461.90226496226
"ENSG00000007402.12","ENSG00000007402","CACNA2D2",9254,"protein_coding","3",50362613,50504244,56.51,1.21937712195992,4.92445862140897,4.00470882980958,13.9226141079023,9.04071679948847,9.00695304910237,11.352124272026,5.1225906401852,0
"ENSG00000007516.14","ENSG00000007516","BAIAP3",8938,"protein_coding","16",1333638,1349439,65.69,24.3875424391984,11.8187006913815,24.0282529788575,16.2430497925527,41.0941672704021,21.0162237812389,24.9746733984573,12.806476600463,27.267933351976
"ENSG00000007520.4","ENSG00000007520","TSR3",115939,"protein_coding","16",1349240,1351878,62.41,893.803430396621,1002.61977531887,815.959424073702,932.815145229454,978.863064380979,1151.88921772409,850.27410797475,768.388596027779,1171.6948331243
"ENSG00000007541.17","ENSG00000007541","PIGQ",9091,"protein_coding","16",566995,584109,64.34,585.301018540761,566.312741462031,588.692197982008,628.838070540254,574.496458440222,664.512980511552,463.166670298662,466.155748256853,678.393129756737
"ENSG00000007545.16","ENSG00000007545","CRAMP1",57585,"protein_coding","16",1612337,1677908,53.1,897.461561762501,691.393990445819,681.801678275081,721.655497926269,766.817161265704,648.50061953537,609.609073407798,625.809823209292,751.107618695339
"ENSG00000007866.22","ENSG00000007866","TEAD3",7005,"protein_coding","6",35473597,35497079,56.75,1376.67677069275,1506.88433815114,1449.70459639107,1389.94097510558,1644.58857416149,1900.4670933606,1605.19037206448,1765.5862406505,1567.49301723329
"ENSG00000007923.17","ENSG00000007923","DNAJC11",55735,"protein_coding","1",6634168,6701924,46.6,708.458107858713,722.910525622836,572.67336266277,569.666960581669,624.631342510112,707.546200635041,1169.26880001868,1171.36572638901,1203.92057254027
"ENSG00000007933.13","ENSG00000007933","FMO3",2328,"protein_coding","1",171090901,171117819,36.5,97.5501697567936,167.431593127905,169.198948059455,95.1378630706657,148.760885518856,227.175371349582,49.9493467969146,45.2495506549692,2.47890303199782
"ENSG00000007944.15","ENSG00000007944","MYLIP",29116,"protein_coding","6",16129086,16148248,40.25,87.7951527811142,83.7157965639524,38.044733883191,142.706794605999,122.460618465798,67.0517615877621,40.8676473792937,53.7872017219446,44.6202545759608
"ENSG00000007968.7","ENSG00000007968","E2F2",1870,"protein_coding","1",23506438,23531233,51.65,4.87750848783968,3.93956689712717,27.0317846012147,1.16021784232519,6.57506676326434,30.0231768303412,10.2169118448234,23.0516578808334,40.4887495226311
"ENSG00000008018.9","ENSG00000008018","PSMB1",5689,"protein_coding","6",170535120,170553307,39.78,1627.86845781649,1543.32533194957,1394.63984998119,1478.11753112229,1631.43844063496,1652.27549822978,2346.48408702778,2177.95478718541,1902.14492655299
"ENSG00000008056.14","ENSG00000008056","SYN1",6853,"protein_coding","X",47571901,47619857,47.76,80.4788900493547,75.8366627696981,64.0753412769533,121.822873444145,79.7226845045801,56.043263416637,27.2450982528625,26.4667183076235,47.9254586186245
"ENSG00000008083.14","ENSG00000008083","JARID2",3720,"protein_coding","6",15246069,15522042,43.92,568.229738833322,586.995467671949,435.512085241792,773.865300830903,721.613577268261,394.304389038481,614.149923116609,621.540997675804,678.393129756737
"ENSG00000008086.13","ENSG00000008086","CDKL5",6792,"protein_coding","X",18425583,18653629,40.21,308.50241185586,328.953835910119,379.446161624458,305.137292531525,297.521771037711,304.234858547458,342.834153015186,408.953486108118,418.108311396966
"ENSG00000008128.23","ENSG00000008128","CDK11A",728642,"protein_coding","1",1702379,1724357,52.05,260.946704099423,213.721504169149,219.257808432074,315.579253112452,271.221503984654,281.217089644196,355.321489714415,326.992035865155,209.054155698483
"ENSG00000008130.15","ENSG00000008130","NADK",65220,"protein_coding","1",1751232,1780457,53.7,1005.98612561693,1147.39885878829,831.97825939294,921.212966806202,974.753647653939,893.689896983157,1036.44894603598,969.0233961017,1117.98526743102
"ENSG00000008256.16","ENSG00000008256","CYTH3",9265,"protein_coding","7",6161779,6272644,44.78,2130.25183206398,2103.72872306591,1499.76345676369,2658.05907676701,2821.52552478581,2082.60769946467,1542.75368856834,1973.9049266847,1661.6913324492
"ENSG00000008282.10","ENSG00000008282","SYPL1",6856,"protein_coding","7",106090505,106112589,38.19,1271.8103382042,1305.96642639766,1418.66810296004,1299.44398340421,1281.31613549114,1191.92012016455,1088.6687176873,1284.91648557979,1183.26304727363
"ENSG00000008283.16","ENSG00000008283","CYB561",1534,"protein_coding","17",63432304,63446354,57.39,307.2830347339,322.059593840146,86.1012398409059,399.114937759866,372.313155469843,207.159920129354,145.307190681933,154.531484312253,223.92757389047
"ENSG00000008294.22","ENSG00000008294","SPAG9",9043,"protein_coding","17",50962174,51120868,40,2166.83314572278,2223.88551342829,1947.28966849491,2221.81716805274,2156.6218983507,1880.45164214037,2101.27820275202,2152.34183398448,1796.37839718775
"ENSG00000008300.17","ENSG00000008300","CELSR3",1951,"protein_coding","3",48636463,48662886,59.87,252.411064245703,246.222931070448,329.387301251838,269.170539419444,156.979718972936,276.213226839139,164.605801944378,176.729377086389,139.644870802544
"ENSG00000008311.16","ENSG00000008311","AASS",10157,"protein_coding","7",122064583,122144308,36.53,445.072649515371,576.161658704849,544.640400854103,484.97105809193,614.768742365216,484.373919529505,502.899105250753,639.470064916452,319.778491127719
"ENSG00000008323.16","ENSG00000008323","PLEKHG6",55200,"protein_coding","12",6310436,6328506,55.71,2.43875424391984,8.86402551853614,0,13.9226141079023,4.10941672704021,2.00154512202275,5.67606213601302,0.853765106697533,7.43670909599346
"ENSG00000008324.12","ENSG00000008324","SS18L2",51188,"protein_coding","3",42581840,42596934,46.56,112.182695220313,114.247440016688,124.145973724097,98.6185165976413,127.391918538247,124.09579756541,111.250817865855,110.989463870679,129.729258674553
"ENSG00000008382.16","ENSG00000008382","MPND",84954,"protein_coding","19",4343527,4360086,55.95,197.539093757507,166.446701403623,120.141264894287,128.784180498096,177.526802608137,182.14060610407,135.09027883711,131.47982643142,172.696911229181
"ENSG00000008394.13","ENSG00000008394","MGST1",4257,"protein_coding","12",16347142,16609259,36.94,2480.21306606648,2518.36813898855,3462.07078337038,2571.04273859262,2319.3548007415,2572.98625436024,2688.18302761577,2585.20074308013,1988.08023166225
"ENSG00000008405.12","ENSG00000008405","CRY1",1407,"protein_coding","12",106991364,107093549,37.55,580.423510052922,520.022830420787,474.557996332435,520.937811204011,558.880674877469,647.499846974359,349.645427578402,384.19429801389,645.341089330099
"ENSG00000008441.19","ENSG00000008441","NFIX",4784,"protein_coding","19",12995475,13098796,55.31,2757.01167275138,2637.54003762664,3003.53162235718,2856.45632780462,2537.15388727463,3026.3362244984,3605.43466879547,3048.79519601689,3197.78491127719
"ENSG00000008513.16","ENSG00000008513","ST3GAL1",6482,"protein_coding","8",133454848,133571926,49.39,2686.2877996777,3205.82256253724,6266.36814144454,2579.1642634889,2773.85629075214,5187.00418372195,4018.65199229722,4092.94992150797,2809.4234362642
"ENSG00000008516.18","ENSG00000008516","MMP25",64386,"protein_coding","16",3046062,3060726,58.87,10.9743940976393,8.86402551853614,1.00117720745239,8.12152489627634,5.7531834178563,1.00077256101137,2.27042485440521,2.5612953200926,8.2630101066594
"ENSG00000008517.19","ENSG00000008517","IL32",9235,"protein_coding","16",3065297,3082192,53.36,1990.02346303859,2736.02921005482,1386.63043232157,2069.82863070814,3091.10326207965,2614.01792936171,479.059644279499,432.005143988952,1382.40159084412
"ENSG00000008710.20","ENSG00000008710","PKD1",5310,"protein_coding","16",2088708,2135898,63.1,6494.40255155853,5953.67047328344,5166.07439045436,6115.50824689608,5689.89840025988,6255.8292788821,4767.89219425094,5488.85587095844,4899.13869223836
"ENSG00000008735.14","ENSG00000008735","MAPK8IP2",23542,"protein_coding","22",50600793,50613981,62.89,6.0968856097996,13.7884841399451,11.0129492819763,16.2430497925527,11.5063668357126,7.00540792707962,7.94648699041822,11.9527114937655,8.2630101066594
"ENSG00000008838.21","ENSG00000008838","MED24",9862,"protein_coding","17",40019097,40061215,50.63,1169.38265995956,1104.06362291989,1103.29728261254,1120.77043568613,1148.99291688044,1021.78878479261,880.92484350922,924.627610553428,1247.71452610557
"ENSG00000008853.18","ENSG00000008853","RHOBTB2",23221,"protein_coding","8",22987417,23020509,53.45,574.326624443122,541.690448354986,595.700438434175,520.937811204011,564.633858295325,723.558561611223,445.003271463421,467.00951336355,587.500018583483
"ENSG00000008869.12","ENSG00000008869","HEATR5B",54497,"protein_coding","2",36968383,37084372,38.6,484.092717418088,482.596944898079,387.455579284077,542.98195020819,502.992607389722,397.306706721516,572.147063310112,583.121567874415,532.137850868865
"ENSG00000008952.17","ENSG00000008952","SEC62",7095,"protein_coding","3",169966635,169998373,36.6,4120.27529510257,4269.50562476157,3880.56285608548,4988.93672199832,4360.91303073507,3071.37098974391,3814.31375540075,4108.31769342853,2247.53874901136
"ENSG00000008988.11","ENSG00000008988","RPS20",6224,"protein_coding","8",56067254,56074510,41.73,8707.57202791578,8953.65066544578,8574.08160462231,9246.93620333177,8808.12381273799,8465.53509359521,8201.90978653881,6975.26092171884,7038.43200885248
"ENSG00000009307.17","ENSG00000009307","CSDE1",7812,"protein_coding","1",114716913,114758676,38.28,15058.088079083,14673.9018000744,14922.5462770779,17639.9520747122,15384.8343426931,13151.1522242505,12493.0127613647,11884.4102852297,12010.2851900294
"ENSG00000009335.18","ENSG00000009335","UBE3C",9690,"protein_coding","7",157138926,157269370,42.11,2696.04281665338,2901.49101973416,2692.16551083949,2300.71198133085,2556.87908756442,2834.18789278421,2807.38033247204,2686.79879077714,3140.77014154124
"ENSG00000009413.16","ENSG00000009413","REV3L",5980,"protein_coding","6",111299028,111483715,36.9,1276.68784669204,1265.5858657021,2037.39561716562,1990.93381743003,1402.95487061153,1119.86449577173,1004.6629980743,1063.79132294513,835.390321783265
"ENSG00000009694.14","ENSG00000009694","TENM1",10178,"protein_coding","X",124375903,125204312,36.99,995.011731519294,997.695316697457,5.00588603726197,908.450570540625,1306.79451919879,10.0077256101137,10.2169118448234,66.5936783224076,18.1786222346507
"ENSG00000009724.18","ENSG00000009724","MASP2",10747,"protein_coding","1",11022009,11047239,47.92,14.632525463519,3.93956689712717,6.00706324471437,3.48065352697557,5.7531834178563,13.0100432931479,10.2169118448234,11.0989463870679,18.1786222346507
