"","condition","cycle","region","log2fc.mean.x","log2fc.sd","obs.mut.sum","obs.mut.mean","obs.mut.sd","obs.mut.cv","sim.mut.sum","sim.mut.mean","p_value","p_adjusted","significant_p_adjusted","go.id","observed.variant.required","observed.variant.requirement.met","log2fc.mean.y","log2fc.norm","log2fc.norm.sd"
"122","control","1","iron-sulfur cluster assembly",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.95307014336184,1,NA,"GO:0016226",163,"FALSE",0.111111111111111,0,0.328529844845214
"123","control","1","kinetochore organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051383",747,"FALSE",0.111111111111111,-0.111111111111111,0.328529844845214
"124","control","1","lamellipodium assembly",0.222222222222222,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0,0,0.973598180104831,1,NA,"GO:0030032",81,"FALSE",0.102032870450499,0.120189351771723,0.328529844845214
"125","control","1","lamellipodium morphogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0072673",747,"FALSE",0.24388750002671,-0.24388750002671,0.328529844845214
"126","control","1","lamellipodium organization",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.999145261406199,1,NA,"GO:0097581",163,"FALSE",-0.252965740687322,0.364076851798433,0.328529844845214
"127","control","1","limb development",0.222222222222222,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0,0,0.998543976959906,1,NA,"GO:0060173",81,"FALSE",-0.302589814868234,0.524812037090456,0.328529844845214
"128","control","1","lipoprotein catabolic process",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.923162241422568,1,NA,"GO:0042159",163,"FALSE",0.037037037037037,0.0740740740740741,0.328529844845214
"129","control","1","lipoprotein metabolic process",0.287218055635684,0.267162291360244,1,0.333333333333333,0.333333333333333,1,0,0,0.964689662549249,1,NA,"GO:0042157",57,"FALSE",0.0888423589606737,0.198375696675011,0.328529844845214
"130","control","1","lysosomal lumen acidification",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007042",747,"FALSE",0.037037037037037,-0.037037037037037,0.328529844845214
"131","control","1","lysosomal protein catabolic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:1905146",747,"FALSE",0.148148148148148,-0.148148148148148,0.328529844845214
"132","control","1","macroautophagy",-0.777777777777778,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,3,1,0.944970969580524,1,NA,"GO:0016236",13,"FALSE",-0.420172154495831,-0.357605623281946,0.328529844845214
"133","control","1","macromolecule deacylation",0.444444444444444,0.192450089729875,1.33333333333333,0.444444444444444,0.192450089729875,0.433012701892219,0,0,0.950867884763194,1,NA,"GO:0098732",32,"FALSE",-0.129267592432336,0.57371203687678,0.328529844845214
"134","control","1","macromolecule glycosylation",0.333333333333333,0.577350269189626,1,0.333333333333333,0.577350269189626,1.73205080756888,0,0,0.973159550351122,1,NA,"GO:0043413",47,"FALSE",-0.0156578545383678,0.348991187871701,0.328529844845214
"135","control","1","magnesium ion transmembrane transport",0.222222222222222,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0,0,0.734543415755117,1,NA,"GO:1903830",81,"FALSE",0.111111111111111,0.111111111111111,0.328529844845214
"136","control","1","magnesium ion transport",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0015693",747,"FALSE",0.037037037037037,-0.037037037037037,0.328529844845214
"137","control","1","maintenance of cell number",0.398329166746796,0.351830195114693,1.33333333333333,0.444444444444444,0.384900179459751,0.866025403784439,0,0,0.899767743487688,1,NA,"GO:0098727",38,"FALSE",-0.48220555587607,0.880534722622866,0.328529844845214
"138","control","1","maintenance of protein location",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.99912931021195,1,NA,"GO:0045185",163,"FALSE",-0.200556944417735,0.311668055528846,0.328529844845214
"139","control","1","maintenance of protein location in cell",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0032507",747,"FALSE",0.191478703757123,-0.191478703757123,0.328529844845214
"140","control","1","mammary gland epithelial cell proliferation",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.948316203351323,1,NA,"GO:0033598",163,"FALSE",0.191478703757123,-0.0803675926460119,0.328529844845214
"141","control","1","membrane assembly",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.997397651500538,1,NA,"GO:0071709",163,"FALSE",0.0587023148415244,0.0524087962695867,0.328529844845214
"142","control","1","membrane biogenesis",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.994390321687008,1,NA,"GO:0044091",163,"FALSE",0.0803675926460116,0.0307435184650996,0.328529844845214
"143","control","1","membrane docking",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0022406",747,"FALSE",-0.38574212960292,0.38574212960292,0.328529844845214
"144","control","1","membrane fission",0.222222222222222,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0,0,0.934533203087178,1,NA,"GO:0090148",81,"FALSE",0.463325000160257,-0.241102777938035,0.328529844845214
"145","control","1","mesenchymal cell differentiation",0.111111111111111,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0.333333333333333,0.111111111111111,0.999992627245525,1,NA,"GO:0048762",163,"FALSE",-0.701643056009618,0.812754167120729,0.328529844845214
"146","control","1","metallo-sulfur cluster assembly",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0031163",747,"FALSE",0.509440277857907,-0.509440277857907,0.328529844845214
"147","control","1","methylation",-0.601670833253205,0.434488572471019,1.33333333333333,0.444444444444444,0.509175077217316,1.14564392373896,3,1,0.964656810679541,1,NA,"GO:0032259",21,"FALSE",-0.160249120866303,-0.441421712386902,0.328529844845214
"148","control","1","microtubule cytoskeleton organization involved in mitosis",0.398329166746796,0.351830195114693,1.33333333333333,0.444444444444444,0.384900179459751,0.866025403784439,0,0,0.908229532847109,1,NA,"GO:1902850",38,"FALSE",-0.136224885374543,0.534554052121338,0.328529844845214
"149","control","1","microtubule depolymerization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0007019",747,"FALSE",0.259259259259259,-0.259259259259259,0.328529844845214
"150","control","1","microtubule organizing center localization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0061842",747,"FALSE",0.376663888942308,-0.376663888942308,0.328529844845214
"151","control","1","microtubule polymerization",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.994184148922138,1,NA,"GO:0046785",163,"FALSE",-0.311668055528846,0.422779166639957,0.328529844845214
"152","control","1","miRNA processing",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0035196",747,"FALSE",0.472403240820869,-0.472403240820869,0.328529844845214
"153","control","1","mitochondrial calcium ion homeostasis",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.950766086188112,1,NA,"GO:0051560",163,"FALSE",0.24388750002671,-0.132776388915599,0.328529844845214
"154","control","1","mitochondrial calcium ion transmembrane transport",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.96265803998832,1,NA,"GO:0006851",163,"FALSE",0.24388750002671,-0.132776388915599,0.328529844845214
"155","control","1","mitochondrial gene expression",0.333333333333333,0.333333333333333,1,0.333333333333333,0.333333333333333,1,0,0,0.990771464082366,1,NA,"GO:0140053",47,"FALSE",-0.0405458335203002,0.373879166853633,0.328529844845214
"156","control","1","mitochondrial genome maintenance",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0000002",747,"FALSE",0.206850462989673,-0.206850462989673,0.328529844845214
"157","control","1","mitochondrial membrane organization",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.999757275047747,1,NA,"GO:0007006",163,"FALSE",-0.107602314627848,0.218713425738959,0.328529844845214
"158","control","1","mitochondrial outer membrane permeabilization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0097345",747,"FALSE",0.265552777831197,-0.265552777831197,0.328529844845214
"159","control","1","mitochondrial respiratory chain complex assembly",0.222222222222222,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0,0,0.991755984231941,1,NA,"GO:0033108",81,"FALSE",-0.17259814804131,0.394820370263532,0.328529844845214
"160","control","1","mitochondrial transmembrane transport",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.998860994157535,1,NA,"GO:1990542",163,"FALSE",-0.107602314627848,0.21871342573896,0.328529844845214
"161","control","1","mitochondrial transport",0.176106944524573,0.305026175482275,0.666666666666667,0.222222222222222,0.384900179459751,1.73205080756888,0,0,0.989525106887079,1,NA,"GO:0006839",105,"FALSE",0.08594925151073,0.0901576930138433,0.328529844845214
"162","control","1","mitochondrion distribution",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0048311",747,"FALSE",0.0957393518785615,-0.0957393518785615,0.328529844845214
"163","control","1","mitochondrion localization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0051646",747,"FALSE",0.265552777831197,-0.265552777831197,0.328529844845214
"164","control","1","mitochondrion morphogenesis",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0070584",747,"FALSE",0.206850462989673,-0.206850462989673,0.328529844845214
"165","control","1","mitotic cytokinesis",0.287218055635684,0.267162291360244,1,0.333333333333333,0.333333333333333,1,0,0,0.806040970314664,1,NA,"GO:0000281",57,"FALSE",-0.31511655198779,0.602334607623474,0.328529844845214
"166","control","1","monosaccharide biosynthetic process",0.333333333333333,0.333333333333333,1.33333333333333,0.444444444444444,0.509175077217316,1.14564392373896,0,0,0.312197119565297,1,NA,"GO:0046364",47,"FALSE",-0.364076851798433,0.697410185131766,0.328529844845214
"167","control","1","monosaccharide metabolic process",0.509440277857907,0.61665146019857,2,0.666666666666667,0.666666666666667,1,0.333333333333333,0.111111111111111,0.717178865342836,1,NA,"GO:0005996",26,"FALSE",0.00903015532366239,0.500410122534244,0.328529844845214
"168","control","1","morphogenesis of an epithelial sheet",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.996398434340346,1,NA,"GO:0002011",163,"FALSE",0.19777222232906,-0.0866611112179493,0.328529844845214
"169","control","1","movement in host",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.999887501675955,1,NA,"GO:0044000",163,"FALSE",-0.0928943297655677,0.204005440876679,0.328529844845214
"170","control","1","mRNA export from nucleus",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006406",747,"FALSE",0.0866611112179492,-0.0866611112179492,0.328529844845214
"171","control","1","multicellular organism growth",0.222222222222222,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0,0,0.997177072291338,1,NA,"GO:0035264",81,"FALSE",-0.0593057891874745,0.281528011409697,0.328529844845214
"172","control","1","myeloid cell homeostasis",0.222222222222222,0.192450089729875,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,0,0,0.9965698990746,1,NA,"GO:0002262",81,"FALSE",-0.0223290521747562,0.244551274396978,0.328529844845214
"173","control","1","NADP metabolic process",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.980315719395914,1,NA,"GO:0006739",163,"FALSE",0.435366203783833,-0.324255092672722,0.328529844845214
"174","control","1","NADPH regeneration",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006740",747,"FALSE",0.280924537063747,-0.280924537063747,0.328529844845214
"175","control","1","ncRNA processing",-0.268337499919872,0.24246371435945,2.66666666666667,0.888888888888889,0.384900179459751,0.433012701892219,3,1,0.953970298854772,1,NA,"GO:0034470",63,"FALSE",-0.342534344241968,0.0741968443220963,0.328529844845214
"176","control","1","negative regulation of catabolic process",-0.0461152776976493,0.911193125515563,2.33333333333333,0.777777777777778,0.509175077217316,0.654653670707977,2,0.666666666666667,0.610064440649627,1,NA,"GO:0009895",347,"FALSE",-0.422779166639957,0.376663888942308,0.328529844845214
"177","control","1","negative regulation of cell projection organization",0.398329166746796,0.43448857247102,1.33333333333333,0.444444444444444,0.509175077217316,1.14564392373896,0,0,0.714967918909654,1,NA,"GO:0031345",38,"FALSE",-0.0935581041358369,0.491887270882632,0.328529844845214
"178","control","1","negative regulation of defense response to virus",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0050687",747,"FALSE",0.515733796429845,-0.515733796429845,0.328529844845214
"179","control","1","negative regulation of growth",0.574436111271369,0.0798740039774757,2,0.666666666666667,0,0,0,0,0.856738382797657,1,NA,"GO:0045926",22,"FALSE",-0.298287619407104,0.872723730678473,0.328529844845214
"180","control","1","negative regulation of GTPase activity",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0034260",747,"FALSE",0.132776388915599,-0.132776388915599,0.328529844845214
"181","control","1","negative regulation of mitotic nuclear division",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0045839",747,"FALSE",0.185185185185185,-0.185185185185185,0.328529844845214
"182","control","1","negative regulation of phosphorus metabolic process",0.0649958334134618,0.434488572471019,3.66666666666667,1.22222222222222,0.693888666488711,0.567727090763491,3,1,0.999065553173912,1,NA,"GO:0010563",265,"FALSE",-0.329045522758956,0.394041356172418,0.328529844845214
"183","control","1","negative regulation of protein phosphorylation",-0.111111111111111,0.693888666488711,1.66666666666667,0.555555555555556,0.192450089729875,0.346410161513775,2,0.666666666666667,0.98815058104681,1,NA,"GO:0001933",163,"FALSE",-0.242547736598803,0.131436625487692,0.328529844845214
"184","control","1","negative regulation of transferase activity",-0.222222222222222,0.693888666488711,0.666666666666667,0.222222222222222,0.192450089729875,0.866025403784439,1.33333333333333,0.444444444444444,0.968191903138928,1,NA,"GO:0051348",81,"FALSE",-0.314500862954471,0.0922786407322491,0.328529844845214
"185","control","1","neural tube development",0.398329166746796,0.351830195114693,1.33333333333333,0.444444444444444,0.384900179459751,0.866025403784439,0,0,0.846735981787297,1,NA,"GO:0021915",38,"FALSE",-0.0740740740740745,0.47240324082087,0.328529844845214
"186","control","1","neuron apoptotic process",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.999915773164405,1,NA,"GO:0051402",163,"FALSE",-0.223610070987079,0.334721182098191,0.328529844845214
"187","control","1","neuron death",-0.138345833092948,0.333333333333334,2.33333333333333,0.777777777777778,0.192450089729875,0.247435829652697,2.33333333333333,0.777777777777778,0.874980281185578,1,NA,"GO:0070997",137,"FALSE",-0.251625977259415,0.113280144166468,0.328529844845214
"188","control","1","neuron projection organization",0.111111111111111,0.192450089729875,0.333333333333333,0.111111111111111,0.192450089729875,1.73205080756888,0,0,0.996270281616188,1,NA,"GO:0106027",163,"FALSE",0.0342523149483625,0.0768587961627486,0.328529844845214
"189","control","1","neurotrophin signaling pathway",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0038179",747,"FALSE",0.185185185185185,-0.185185185185185,0.328529844845214
"190","control","1","non-membrane-bounded organelle assembly",0.0188805557158124,0.167466815566193,3,1,0,0,2.66666666666667,0.888888888888889,0.999376465633038,1,NA,"GO:0140694",526,"FALSE",-0.207100687645909,0.225981243361722,0.328529844845214
"191","control","1","nonribosomal peptide biosynthetic process",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0019184",747,"FALSE",0.037037037037037,-0.037037037037037,0.328529844845214
"192","control","1","nuclear chromosome segregation",-0.333333333333333,0,1.66666666666667,0.555555555555556,0.192450089729875,0.346410161513775,2.66666666666667,0.888888888888889,0.999729823019098,1,NA,"GO:0098813",47,"FALSE",0.00981452974256911,-0.343147863075902,0.328529844845214
"193","control","1","nuclear envelope organization",0,0,0,0,0,NA,0,0,1,1,NA,"GO:0006998",747,"FALSE",0.321470370584047,-0.321470370584047,0.328529844845214
