"variant_type","obs.mut","sim.mut","sim.mut.normality","log2fc","pvalue","pvalue.adj",sample
"splice acceptor variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEA9_E3
"splice donor region variant / splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEA9_E3
"splice donor variant / missense variant",0,0,3.7e-24,0,1,1,MMEA9_E3
"3 prime UTR variant",4,3,3.7e-24,0.321928094887362,0.5947,1,MMEB9_C1
"downstream gene variant",19,27,3.7e-24,-0.485426827170242,0.054,1,MMEB9_C1
"intergenic variant",133,94,4.17216797894285e-18,0.496233582126825,4e-04,0.0296,MMEB9_C1
"intron variant",126,154,2.74790855964896e-12,-0.287439718502072,0.0017,0.0629,MMEB9_C1
"intron variant / NMD transcript variant",3,4,3.7e-24,-0.321928094887362,0.6374,1,MMEB9_C1
"intron variant / non coding transcript variant",38,34,3.7e-24,0.156119201917282,0.4716,1,MMEB9_C1
"missense variant",3,3,3.7e-24,0,1,1,MMEB9_C1
"non coding transcript exon variant",2,2,3.7e-24,0,1,1,MMEB9_C1
"regulatory region variant",25,20,3.7e-24,0.308122295362332,0.2525,1,MMEB9_C1
"upstream gene variant",18,26,3.7e-24,-0.506959988719883,0.0779,1,MMEB9_C1
"5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"stop gained",0,0,3.7e-24,0,1,1,MMEB9_C1
"synonymous variant",0,1,3.7e-24,-1,0.4292,1,MMEB9_C1
"frameshift variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"missense variant / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / synonymous variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor region variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"inframe deletion",0,0,3.7e-24,0,1,1,MMEB9_C1
"stop gained / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"5 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"TF binding site variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"missense variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / 5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor 5th base variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"mature miRNA variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"stop lost",0,0,3.7e-24,0,1,1,MMEB9_C1
"synonymous variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"missense variant / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor 5th base variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"start lost",0,0,3.7e-24,0,1,1,MMEB9_C1
"frameshift variant / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"stop gained / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant / splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"frameshift variant / stop lost",0,0,3.7e-24,0,1,1,MMEB9_C1
"incomplete terminal codon variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / 3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"frameshift variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / 3 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"stop retained variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"stop gained / frameshift variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"inframe deletion / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"inframe deletion / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor variant / splice donor region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor 5th base variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"start lost / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor region variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor variant / 3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant / non coding transcript exon variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice region variant / 5 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant / coding sequence variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice donor variant / splice donor region variant / coding sequence variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"splice acceptor variant / splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C1
"3 prime UTR variant",3,4,3.7e-24,-0.321928094887362,0.6357,1,MMEB9_C2
"downstream gene variant",24,35,3.7e-24,-0.526068811667588,0.0211,0.39035,MMEB9_C2
"intergenic variant",196,154,2.89968659819411e-12,0.345927414182139,3e-04,0.0222,MMEB9_C2
"intron variant",174,206,4.71319658137785e-09,-0.242275845666997,0.0027,0.0999,MMEB9_C2
"intron variant / NMD transcript variant",7,5,3.7e-24,0.415037499278844,0.5122,1,MMEB9_C2
"intron variant / non coding transcript variant",58,52,5.21016595459482e-24,0.154722594798642,0.3887,1,MMEB9_C2
"missense variant",3,4,3.7e-24,-0.321928094887362,0.6329,1,MMEB9_C2
"missense variant / splice region variant",1,0,3.7e-24,1,0.1225,1,MMEB9_C2
"non coding transcript exon variant",2,2,3.7e-24,0,1,1,MMEB9_C2
"regulatory region variant",16,27,3.7e-24,-0.719892080807265,0.009,0.222,MMEB9_C2
"upstream gene variant",45,34,3.7e-24,0.394278939112046,0.0877,1,MMEB9_C2
"5 prime UTR variant",0,1,3.7e-24,-1,0.4801,1,MMEB9_C2
"frameshift variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop gained",0,0,3.7e-24,0,1,1,MMEB9_C2
"synonymous variant",0,1,3.7e-24,-1,0.4128,1,MMEB9_C2
"splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / synonymous variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / 5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"synonymous variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice acceptor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"TF binding site variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor 5th base variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"missense variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"5 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop gained / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice acceptor variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"frameshift variant / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"frameshift variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"inframe deletion",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor region variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / 3 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop retained variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"frameshift variant / stop lost",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop lost",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice acceptor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"start lost",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"mature miRNA variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor 5th base variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"missense variant / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice acceptor variant / 5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop gained / frameshift variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor region variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop gained / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor 5th base variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop gained / frameshift variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"incomplete terminal codon variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / 3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"inframe deletion / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop lost / 3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / synonymous variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice acceptor variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor 5th base variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice region variant / 5 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor variant / 5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"stop lost / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"start lost / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"splice donor variant / splice donor region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C2
"3 prime UTR variant",1,3,3.7e-24,-1,0.2043,1,MMEB9_C3
"5 prime UTR variant",1,1,3.7e-24,0,1,1,MMEB9_C3
"downstream gene variant",15,27,3.7e-24,-0.807354922057604,0.0028,0.0634666666666667,MMEB9_C3
"intergenic variant",139,100,2.46196073891289e-15,0.471071534193172,3e-04,0.0204,MMEB9_C3
"intron variant",121,149,4.15556598358686e-12,-0.298081352932995,0.0014,0.0476,MMEB9_C3
"intron variant / NMD transcript variant",6,4,3.7e-24,0.485426827170242,0.4457,1,MMEB9_C3
"intron variant / non coding transcript variant",45,35,3.7e-24,0.3536369546147,0.1409,1,MMEB9_C3
"missense variant",4,3,3.7e-24,0.321928094887362,0.599,1,MMEB9_C3
"non coding transcript exon variant",3,2,3.7e-24,0.415037499278844,0.73,1,MMEB9_C3
"regulatory region variant",19,21,3.7e-24,-0.137503523749935,0.6532,1,MMEB9_C3
"upstream gene variant",21,26,3.7e-24,-0.295455883526171,0.2253,1,MMEB9_C3
"splice region variant / splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop gained",0,0,3.7e-24,0,1,1,MMEB9_C3
"3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"synonymous variant",0,1,3.7e-24,-1,0.4138,1,MMEB9_C3
"splice region variant / 5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"missense variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"missense variant / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice acceptor variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"frameshift variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"TF binding site variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor 5th base variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"mature miRNA variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop lost",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor 5th base variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / synonymous variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor region variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / synonymous variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop gained / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"5 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"synonymous variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop gained / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop retained variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"missense variant / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / 3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"start lost",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / 3 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor variant / splice donor region variant / non coding transcript exon variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice acceptor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"frameshift variant / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice acceptor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop gained / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"frameshift variant / start lost",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop gained / frameshift variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"start lost / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor 5th base variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice donor variant / splice donor region variant / coding sequence variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice acceptor variant / coding sequence variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"start lost / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop lost / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"frameshift variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice acceptor variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"stop gained / splice donor region variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"splice acceptor variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_C3
"3 prime UTR variant",98,140,6.93938738905197e-10,-0.510194732319184,0.000100190361687206,0.00317269478676151,MMEB9_E1
"5 prime UTR variant",12,22,3.7e-24,-0.823122237915921,0.00661256387135558,0.0785241959723475,MMEB9_E1
"TF binding site variant",9,2,3.7e-24,1.73696559416621,0.00100190361687206,0.0237952109007113,MMEB9_E1
"downstream gene variant",1217,1208,0.0935371729912747,0.0106998886572088,0.803927462178138,1,MMEB9_E1
"frameshift variant",1,0,3.7e-24,1,0.302875463380423,1,MMEB9_E1
"intergenic variant",5944,5490,0.548901980031033,0.114607898688754,0,0,MMEB9_E1
"intron variant",6434,6965,0.0995972770425545,-0.114390324478659,0,0,MMEB9_E1
"intron variant / NMD transcript variant",168,177,2.54959136932636e-07,-0.0748539946842135,0.491133152990682,1,MMEB9_E1
"intron variant / non coding transcript variant",1934,1816,0.00232559547752588,0.0907751467976568,0.00440837591423705,0.0679863168591753,MMEB9_E1
"missense variant",106,137,9.38910736346529e-13,-0.367057470377022,0.00320609157399058,0.0609157399058211,MMEB9_E1
"missense variant / splice region variant",2,4,3.7e-24,-0.736965594166206,0.269411882576896,1,MMEB9_E1
"non coding transcript exon variant",86,89,1.13405525764225e-15,-0.0489096004809464,0.747019336739806,1,MMEB9_E1
"regulatory region variant",958,892,0.0276057978341798,0.102870639896908,0.0285542530808536,0.271265404268109,MMEB9_E1
"splice acceptor variant",1,1,3.7e-24,0,1,1,MMEB9_E1
"splice donor 5th base variant / intron variant",1,1,3.7e-24,0,1,1,MMEB9_E1
"splice donor region variant / intron variant",2,3,3.7e-24,-0.415037499278844,0.417593427512273,1,MMEB9_E1
"splice donor region variant / intron variant / non coding transcript variant",2,0,3.7e-24,1.58496250072116,0.0712353471596033,0.563946498346859,MMEB9_E1
"splice donor variant",2,4,3.7e-24,-0.736965594166206,0.322913535717864,1,MMEB9_E1
"splice polypyrimidine tract variant / intron variant",5,9,3.7e-24,-0.736965594166206,0.132151087065424,0.965719482401178,MMEB9_E1
"splice region variant / intron variant",2,2,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / non coding transcript exon variant",1,1,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / splice polypyrimidine tract variant / intron variant",5,6,3.7e-24,-0.222392421336448,0.706943192064923,1,MMEB9_E1
"splice region variant / synonymous variant",1,1,3.7e-24,0,1,1,MMEB9_E1
"stop gained",10,8,3.7e-24,0.289506617194985,0.494038673479611,1,MMEB9_E1
"stop retained variant",1,0,3.7e-24,1,0.0608155495441339,0.525225200608429,MMEB9_E1
"synonymous variant",27,43,3.7e-24,-0.652076696579693,0.00500951808436028,0.0679863168591753,MMEB9_E1
"upstream gene variant",1140,1132,0.0495593082646623,0.0101509304681659,0.821060014026651,1,MMEB9_E1
"3 prime UTR variant / NMD transcript variant",0,4,3.7e-24,-2.32192809488736,0.0242460675283038,0.255930712798762,MMEB9_E1
"missense variant / NMD transcript variant",0,1,3.7e-24,-1,0.429816651638112,1,MMEB9_E1
"splice donor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / 5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"5 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,1,3.7e-24,-1,0.41699228534215,1,MMEB9_E1
"splice region variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / splice polypyrimidine tract variant / intron variant / non coding transcript variant",0,1,3.7e-24,-1,0.506161707243763,1,MMEB9_E1
"start lost",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop gained / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"synonymous variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop gained / frameshift variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop lost",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice acceptor variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice polypyrimidine tract variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"start lost / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor 5th base variant / intron variant / non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"missense variant / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / 3 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"frameshift variant / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / 3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"mature miRNA variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor 5th base variant / intron variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"start lost / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice acceptor variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop gained / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"non coding transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice acceptor variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"frameshift variant / start lost",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / synonymous variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"incomplete terminal codon variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"start lost / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor region variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop lost / splice region variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"frameshift variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / 5 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop lost / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop retained variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop gained / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"coding sequence variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / splice donor region variant / non coding transcript exon variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor 5th base variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / coding sequence variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice acceptor variant / splice polypyrimidine tract variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"missense variant / splice donor region variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / splice donor 5th base variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / splice donor region variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / splice donor region variant / coding sequence variant / intron variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"frameshift variant / stop lost",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor 5th base variant / synonymous variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice region variant / stop retained variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop lost / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"stop lost / 3 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / non coding transcript exon variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice donor variant / 5 prime UTR variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"frameshift variant / splice region variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
"splice acceptor variant / 3 prime UTR variant / NMD transcript variant",0,0,3.7e-24,0,1,1,MMEB9_E1
