"variant_type","bin","obs.mut","sim.mut","log2fc","pvalue","pvalue.adj",sample
"snv noncoding upstream gene","(2.78,4.63]",0.1,0.167043569707583,-0.0828176987262103,0.3225,0.403125,C2_05_24
"snv noncoding upstream gene","(4.63,7.71]",0.1,0.173686546378754,-0.0909644955321086,0.2679,0.403125,C2_05_24
"snv noncoding upstream gene","(7.71,12.8]",0.05,0.139250329931787,-0.115480682397783,0.1426,0.2942,C2_05_24
"snv noncoding upstream gene","(12.8,21.4]",0,0.0530744035024274,-0.0735187857594232,0.0958,0.2942,C2_05_24
"snv noncoding upstream gene","(21.4,35.7]",0,0.005248410074001,-0.00742751819244523,0.1471,0.2942,C2_05_24
"snv noncoding upstream gene","(35.7,59.4]",0,0.000177557275977149,-0.000251753133784464,1,1,C2_05_24
"snv noncoding upstream gene","(59.4,99]",0,0,0,1,1,C2_05_24
"undefined","[0,1]",NA,0.0327868852459016,NA,NA,NA,C2_05_24
"undefined","(1,1.67]",NA,0.0655737704918033,NA,NA,NA,C2_05_24
"undefined","(1.67,2.78]",NA,0.0819672131147541,NA,NA,NA,C2_05_24
"undefined","(2.78,4.63]",NA,0.114754098360656,NA,NA,NA,C2_05_24
"undefined","(4.63,7.71]",NA,0.163934426229508,NA,NA,NA,C2_05_24
"undefined","(7.71,12.8]",NA,0.131147540983607,NA,NA,NA,C2_05_24
"undefined","(12.8,21.4]",NA,0.213114754098361,NA,NA,NA,C2_05_24
"undefined","(21.4,35.7]",NA,0.19672131147541,NA,NA,NA,C2_05_24
"undefined","(35.7,59.4]",NA,0,NA,NA,NA,C2_05_24
"undefined","(59.4,99]",NA,0,NA,NA,NA,C2_05_24
"snv coding","[0,1]",0,0.0508789273698361,-0.0667421289612766,0.243416441373786,0.347737773391123,C3_05_24
"snv coding","(1,1.67]",0,0.0116149678659618,-0.0154549363321134,1,1,C3_05_24
"snv coding","(1.67,2.78]",0,0.0132883085140873,-0.0177017450125764,0.0895163712826675,0.179032742565335,C3_05_24
"snv coding","(2.78,4.63]",0,0.019311796879694,-0.0256914497753019,0.129368178632222,0.215613631053703,C3_05_24
"snv coding","(4.63,7.71]",0.166666666666667,0.0447328468384518,0.163572553848878,0.0814058275758486,0.179032742565335,C3_05_24
"snv coding","(7.71,12.8]",0,0.19119301158511,-0.23976950034625,0.0870131170521678,0.179032742565335,C3_05_24
"snv coding","(12.8,21.4]",0.166666666666667,0.184555111667564,-0.00949883681184465,0.841994592970862,0.935549547745402,C3_05_24
"snv coding","(21.4,35.7]",0.5,0.439273679597571,0.0743230926787401,0.837989386202063,0.935549547745402,C3_05_24
"snv coding","(35.7,59.4]",0.166666666666667,0.0450449812440253,0.163065415956377,0.0827075197757084,0.179032742565335,C3_05_24
"snv coding","(59.4,99]",0,0.000106368437699168,-0.000143762719628622,0.000901171522979874,0.00901171522979874,C3_05_24
"snv noncoding 3prime UTR","[0,1]",0,0.12423479812056,-0.152681836002463,0.757022614339317,1,C3_05_24
"snv noncoding 3prime UTR","(1,1.67]",0.5,0.0743190130245196,0.492264178265793,0.0308285163776493,0.159720109522361,C3_05_24
"snv noncoding 3prime UTR","(1.67,2.78]",0,0.110673451580814,-0.13671185886613,0.219653179190751,0.439306358381503,C3_05_24
"snv noncoding 3prime UTR","(2.78,4.63]",0.5,0.150734368984293,0.401036143068121,0.0319440219044722,0.159720109522361,C3_05_24
"snv noncoding 3prime UTR","(4.63,7.71]",0,0.188746987218238,-0.228237184926875,0.133657844032045,0.401581989656221,C3_05_24
"snv noncoding 3prime UTR","(7.71,12.8]",0,0.183146206377877,-0.221846587283412,0.160632795862489,0.401581989656221,C3_05_24
"snv noncoding 3prime UTR","(12.8,21.4]",0,0.164445850040617,-0.200246091515057,0.623364770307271,1,C3_05_24
"snv noncoding 3prime UTR","(21.4,35.7]",0,0.00348403047672899,-0.00443992652531369,1,1,C3_05_24
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.000215294176352893,-0.000270416414793105,1,1,C3_05_24
"snv noncoding 3prime UTR","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding downstream gene","[0,1]",0.222222222222222,0.230936001874341,-0.00787847178945261,0.9078,0.9078,C3_05_24
"snv noncoding downstream gene","(1,1.67]",0.0740740740740741,0.117154643850348,-0.0550535529258455,0.4207,0.467444444444444,C3_05_24
"snv noncoding downstream gene","(1.67,2.78]",0.222222222222222,0.154711651712358,0.0839623908880198,0.2864,0.358,C3_05_24
"snv noncoding downstream gene","(2.78,4.63]",0.0740740740740741,0.168340764829981,-0.119365447369894,0.1082,0.2164,C3_05_24
"snv noncoding downstream gene","(4.63,7.71]",0.259259259259259,0.16195139898726,0.118121413230539,0.1332,0.222,C3_05_24
"snv noncoding downstream gene","(7.71,12.8]",0,0.11605893900079,-0.156786795514635,0.0132,0.044,C3_05_24
"snv noncoding downstream gene","(12.8,21.4]",0.148148148148148,0.0429642283040936,0.139392311523055,0.007,0.035,C3_05_24
"snv noncoding downstream gene","(21.4,35.7]",0,0.00724659723226661,-0.0102777414385248,0.2344,0.334857142857143,C3_05_24
"snv noncoding downstream gene","(35.7,59.4]",0,0.00063160754189564,-0.000898692920140822,0.0232,0.058,C3_05_24
"snv noncoding downstream gene","(59.4,99]",0,4.16666666666667e-06,-5.88936890535686e-06,1e-04,0.001,C3_05_24
"snv noncoding intergenic","[0,1]",0.298507462686567,0.288099207667644,0.0122062783564787,0.7827,1,C3_05_24
"snv noncoding intergenic","(1,1.67]",0.0597014925373134,0.141629015270425,-0.106968352794068,0.0031,0.0155,C3_05_24
"snv noncoding intergenic","(1.67,2.78]",0.164179104477612,0.160933050109204,0.0045378346353842,0.9168,1,C3_05_24
"snv noncoding intergenic","(2.78,4.63]",0.164179104477612,0.15242955340652,0.0151126562790658,0.694,1,C3_05_24
"snv noncoding intergenic","(4.63,7.71]",0.104477611940299,0.130910593944202,-0.0336794569804166,0.3395,0.84875,C3_05_24
"snv noncoding intergenic","(7.71,12.8]",0.164179104477612,0.0908783366134509,0.094163198672693,0.0028,0.0155,C3_05_24
"snv noncoding intergenic","(12.8,21.4]",0.0447761194029851,0.0334799456735728,0.0158329787229262,0.4697,0.9394,C3_05_24
"snv noncoding intergenic","(21.4,35.7]",0,0.00164029731498133,-0.00235643857014104,0.2136,0.712,C3_05_24
"snv noncoding intergenic","(35.7,59.4]",0,0,0,1,1,C3_05_24
"snv noncoding intergenic","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding intron","[0,1]",0.258064516129032,0.221854885006663,0.0425290997197188,0.2118,0.4236,C3_05_24
"snv noncoding intron","(1,1.67]",0.150537634408602,0.120946164637299,0.0378881203217075,0.1963,0.4236,C3_05_24
"snv noncoding intron","(1.67,2.78]",0.10752688172043,0.157821070502579,-0.0637217695560719,0.0414,0.227333333333333,C3_05_24
"snv noncoding intron","(2.78,4.63]",0.123655913978495,0.174721361547257,-0.0637480032712494,0.0488,0.227333333333333,C3_05_24
"snv noncoding intron","(4.63,7.71]",0.21505376344086,0.166919869157102,0.0586717420244597,0.0682,0.227333333333333,C3_05_24
"snv noncoding intron","(7.71,12.8]",0.112903225806452,0.114454867809468,-0.0017234669042461,0.9432,1,C3_05_24
"snv noncoding intron","(12.8,21.4]",0.032258064516129,0.0423259104473793,-0.0138709761762063,0.4722,0.787,C3_05_24
"snv noncoding intron","(21.4,35.7]",0,0.000926588129793034,-0.00133284682226896,1,1,C3_05_24
"snv noncoding intron","(35.7,59.4]",0,2.88197994969766e-05,-4.14767065108899e-05,1,1,C3_05_24
"snv noncoding intron","(59.4,99]",0,4.62962962962963e-07,-6.66373028101058e-07,1,1,C3_05_24
"snv noncoding nmd","[0,1]",0.333333333333333,0.215612534545584,0.149882579249175,0.577031093279839,1,C3_05_24
"snv noncoding nmd","(1,1.67]",0.166666666666667,0.118811592814853,0.0717851002206436,0.785656970912738,1,C3_05_24
"snv noncoding nmd","(1.67,2.78]",0.166666666666667,0.156479037372969,0.0257444712292298,0.997993981945838,1,C3_05_24
"snv noncoding nmd","(2.78,4.63]",0,0.170888210613637,-0.213074376727978,0.120561685055165,0.493480441323972,C3_05_24
"snv noncoding nmd","(4.63,7.71]",0.333333333333333,0.167817919014007,0.205423380631984,0.560682046138415,1,C3_05_24
"snv noncoding nmd","(7.71,12.8]",0,0.120306151972401,-0.152567805154329,0.148044132397192,0.493480441323972,C3_05_24
"snv noncoding nmd","(12.8,21.4]",0,0.0426242039193393,-0.0551335195709845,0.995486459378134,1,C3_05_24
"snv noncoding nmd","(21.4,35.7]",0,0.00690426952964566,-0.00904702012134475,1,1,C3_05_24
"snv noncoding nmd","(35.7,59.4]",0,0.000556080217564671,-0.000729898589731367,0.00320962888665998,0.0320962888665998,C3_05_24
"snv noncoding nmd","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding regulatory","[0,1]",0.125,0.201883834514391,-0.0925005248772912,0.2938,0.6548,C3_05_24
"snv noncoding regulatory","(1,1.67]",0.0833333333333333,0.120895428035878,-0.0470206949676462,0.5523,0.789,C3_05_24
"snv noncoding regulatory","(1.67,2.78]",0.291666666666667,0.162251188529605,0.154931326395734,0.0868,0.315666666666667,C3_05_24
"snv noncoding regulatory","(2.78,4.63]",0.208333333333333,0.183572648704854,0.0327289890513392,0.743,0.92875,C3_05_24
"snv noncoding regulatory","(4.63,7.71]",0.125,0.165773614784963,-0.0487120292482357,0.5519,0.789,C3_05_24
"snv noncoding regulatory","(7.71,12.8]",0.166666666666667,0.106592623548887,0.0783429068626289,0.3274,0.6548,C3_05_24
"snv noncoding regulatory","(12.8,21.4]",0,0.0575243861969999,-0.0794424053211866,0.0947,0.315666666666667,C3_05_24
"snv noncoding regulatory","(21.4,35.7]",0,0.00150294235108769,-0.00212769674601456,0.041,0.315666666666667,C3_05_24
"snv noncoding regulatory","(35.7,59.4]",0,3.33333333333333e-06,-4.73057147783568e-06,1,1,C3_05_24
"snv noncoding regulatory","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding splice","[0,1]",0,0.0897963360966124,-0.0968452709261913,0.138317470064477,0.276634940128953,C3_05_24
"snv noncoding splice","(1,1.67]",0,0.0347533517551939,-0.0374415144698365,0.0537304267731041,0.26865213386552,C3_05_24
"snv noncoding splice","(1.67,2.78]",0,0.0472597482345717,-0.050743777603403,1,1,C3_05_24
"snv noncoding splice","(2.78,4.63]",0,0.0676305247306168,-0.0731474851832912,0.106846791525944,0.276634940128953,C3_05_24
"snv noncoding splice","(4.63,7.71]",0,0.121401523458631,-0.130784067005489,0.987872275099785,1,C3_05_24
"snv noncoding splice","(7.71,12.8]",1,0.215986081260874,0.769455599592582,0.135554190973288,0.276634940128953,C3_05_24
"snv noncoding splice","(12.8,21.4]",0,0.207054402970891,-0.220187686419184,0.945655511206632,1,C3_05_24
"snv noncoding splice","(21.4,35.7]",0,0.213741099755837,-0.227284938711502,0.94841879029782,1,C3_05_24
"snv noncoding splice","(35.7,59.4]",0,0.00237693173677208,-0.00263609964723656,0.00429843414184833,0.0429843414184833,C3_05_24
"snv noncoding splice","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding transcript exon","[0,1]",0,0.148956668316784,-0.173321802391624,0.231495387255954,0.771651290853179,C3_05_24
"snv noncoding transcript exon","(1,1.67]",0,0.0785893964315977,-0.0931603850350563,0.992383608667668,1,C3_05_24
"snv noncoding transcript exon","(1.67,2.78]",0,0.108872562632485,-0.128355547879057,0.225166273331903,0.771651290853179,C3_05_24
"snv noncoding transcript exon","(2.78,4.63]",0,0.158411919018549,-0.18418676486138,0.790817421154259,1,C3_05_24
"snv noncoding transcript exon","(4.63,7.71]",1,0.205778468474242,0.762546106428788,0.0492383608667668,0.492383608667668,C3_05_24
"snv noncoding transcript exon","(7.71,12.8]",0,0.208295799351903,-0.240129504668656,0.73696631624115,1,C3_05_24
"snv noncoding transcript exon","(12.8,21.4]",0,0.0785410383913924,-0.0930284974927407,0.993456339841236,1,C3_05_24
"snv noncoding transcript exon","(21.4,35.7]",0,0.0117888047731429,-0.0141913051703115,1,1,C3_05_24
"snv noncoding transcript exon","(35.7,59.4]",0,0.000765342609903863,-0.000949187588834361,1,1,C3_05_24
"snv noncoding transcript exon","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding transcript intron","[0,1]",0.210526315789474,0.239236986863423,-0.0320205474708054,0.6462,0.80775,C3_05_24
"snv noncoding transcript intron","(1,1.67]",0.0701754385964912,0.131332832178607,-0.0788565223867302,0.1994,0.3988,C3_05_24
"snv noncoding transcript intron","(1.67,2.78]",0.245614035087719,0.163112911069952,0.100347926708561,0.1276,0.3988,C3_05_24
"snv noncoding transcript intron","(2.78,4.63]",0.245614035087719,0.170021304015447,0.0918456133190936,0.1711,0.3988,C3_05_24
"snv noncoding transcript intron","(4.63,7.71]",0.140350877192982,0.152619263617399,-0.0139925668135797,0.8183,0.909222222222222,C3_05_24
"snv noncoding transcript intron","(7.71,12.8]",0.0701754385964912,0.101716927177529,-0.0408215353287349,0.4664,0.666285714285714,C3_05_24
"snv noncoding transcript intron","(12.8,21.4]",0.0175438596491228,0.0414596358533524,-0.0329874925293748,0.3369,0.5615,C3_05_24
"snv noncoding transcript intron","(21.4,35.7]",0,0.000494042234324875,-0.000705468644633022,0.0244,0.122,C3_05_24
"snv noncoding transcript intron","(35.7,59.4]",0,6.09698996655518e-06,-8.70767842395025e-06,3e-04,0.003,C3_05_24
"snv noncoding transcript intron","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding upstream gene","[0,1]",0.28125,0.210141627780484,0.0848778859739859,0.3335,0.8404,C3_05_24
"snv noncoding upstream gene","(1,1.67]",0.0625,0.108541443951979,-0.0595158771636606,0.383,0.8404,C3_05_24
"snv noncoding upstream gene","(1.67,2.78]",0.125,0.145812622145547,-0.0243914527602778,0.7297,1,C3_05_24
"snv noncoding upstream gene","(2.78,4.63]",0.21875,0.163253418944943,0.0694066140122237,0.3896,0.8404,C3_05_24
"snv noncoding upstream gene","(4.63,7.71]",0.1875,0.17256769406567,0.0205462405806007,0.818,1,C3_05_24
"snv noncoding upstream gene","(7.71,12.8]",0.09375,0.140878457368719,-0.0588232210036567,0.4202,0.8404,C3_05_24
"snv noncoding upstream gene","(12.8,21.4]",0.03125,0.0532264410929171,-0.0294592541824149,0.5798,0.966333333333333,C3_05_24
"snv noncoding upstream gene","(21.4,35.7]",0,0.00526704074470607,-0.00746757829777726,0.1635,0.8404,C3_05_24
"snv noncoding upstream gene","(35.7,59.4]",0,0.000311253905034681,-0.000442392116620243,1,1,C3_05_24
"snv noncoding upstream gene","(59.4,99]",0,0,0,1,1,C3_05_24
"snv noncoding 5prime UTR","[0,1]",NA,0.0228905390539054,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(1,1.67]",NA,0.0156078107810781,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(1.67,2.78]",NA,0.0260561056105611,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(2.78,4.63]",NA,0.0514906490649065,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(4.63,7.71]",NA,0.135738645293101,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(7.71,12.8]",NA,0.371675703284614,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(12.8,21.4]",NA,0.344934386295772,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(21.4,35.7]",NA,0.0307480748074807,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(35.7,59.4]",NA,0.000858085808580858,NA,NA,NA,C3_05_24
"snv noncoding 5prime UTR","(59.4,99]",NA,0,NA,NA,NA,C3_05_24
"undefined","[0,1]",NA,0.0638297872340425,NA,NA,NA,C3_05_24
"undefined","(1,1.67]",NA,0.148936170212766,NA,NA,NA,C3_05_24
"undefined","(1.67,2.78]",NA,0.0638297872340425,NA,NA,NA,C3_05_24
"undefined","(2.78,4.63]",NA,0.0638297872340425,NA,NA,NA,C3_05_24
"undefined","(4.63,7.71]",NA,0.170212765957447,NA,NA,NA,C3_05_24
"undefined","(7.71,12.8]",NA,0.170212765957447,NA,NA,NA,C3_05_24
"undefined","(12.8,21.4]",NA,0.191489361702128,NA,NA,NA,C3_05_24
"undefined","(21.4,35.7]",NA,0.127659574468085,NA,NA,NA,C3_05_24
"undefined","(35.7,59.4]",NA,0,NA,NA,NA,C3_05_24
"undefined","(59.4,99]",NA,0,NA,NA,NA,C3_05_24
"snv coding","[0,1]",0.0476190476190476,0.0594608532583591,-0.0152014432309568,0.7371,1,E1_06_14
"snv coding","(1,1.67]",0,0.0117230916535681,-0.0165869774758952,0.2989,1,E1_06_14
"snv coding","(1.67,2.78]",0,0.0139541897629829,-0.0197239611896471,0.8189,1,E1_06_14
"snv coding","(2.78,4.63]",0.0476190476190476,0.0197033751839062,0.0393408733381639,0.1336,1,E1_06_14
"snv coding","(4.63,7.71]",0.0476190476190476,0.0424966035487339,0.00780216269959794,0.9468,1,E1_06_14
"snv coding","(7.71,12.8]",0.19047619047619,0.168658972890602,0.0287973775399934,0.7304,1,E1_06_14
"snv coding","(12.8,21.4]",0.142857142857143,0.181656796856094,-0.0459883188996962,0.5397,1,E1_06_14
"snv coding","(21.4,35.7]",0.476190476190476,0.47134398007541,0.00716609952963872,0.94,1,E1_06_14
"snv coding","(35.7,59.4]",0.0476190476190476,0.0309732398994827,0.0236795157574698,0.5988,1,E1_06_14
"snv coding","(59.4,99]",0,2.88968708610627e-05,-4.11437347687248e-05,1,1,E1_06_14
"snv noncoding 3prime UTR","[0,1]",0.0740740740740741,0.109562829389554,-0.0442457733531825,0.5892,1,E1_06_14
"snv noncoding 3prime UTR","(1,1.67]",0.111111111111111,0.0670354665199198,0.0601484944992964,0.4177,1,E1_06_14
"snv noncoding 3prime UTR","(1.67,2.78]",0.111111111111111,0.105539483225184,0.00978601246179935,0.9066,1,E1_06_14
"snv noncoding 3prime UTR","(2.78,4.63]",0.259259259259259,0.162857930313608,0.118268332169612,0.2448,0.816,E1_06_14
"snv noncoding 3prime UTR","(4.63,7.71]",0.222222222222222,0.202544913528599,0.0270099676689184,0.8062,1,E1_06_14
"snv noncoding 3prime UTR","(7.71,12.8]",0.0740740740740741,0.185852181164377,-0.139408784972688,0.1489,0.7445,E1_06_14
"snv noncoding 3prime UTR","(12.8,21.4]",0.148148148148148,0.161618914754905,-0.0135828798843024,0.8513,1,E1_06_14
"snv noncoding 3prime UTR","(21.4,35.7]",0,0.0047645134240735,-0.00670915242051241,1,1,E1_06_14
"snv noncoding 3prime UTR","(35.7,59.4]",0,0.000223767679779669,-0.000315595275405987,0.0052,0.052,E1_06_14
"snv noncoding 3prime UTR","(59.4,99]",0,0,0,1,1,E1_06_14
"snv noncoding 5prime UTR","[0,1]",0,0.0282069621811263,-0.0354288275079432,0.114792299898683,0.382640999662276,E1_06_14
"snv noncoding 5prime UTR","(1,1.67]",0,0.0170235171223013,-0.0214633267094001,1,1,E1_06_14
"snv noncoding 5prime UTR","(1.67,2.78]",0,0.0257189999857173,-0.0323531281079891,1,1,E1_06_14
"snv noncoding 5prime UTR","(2.78,4.63]",0,0.0564764514726521,-0.0705636154062978,0.990070921985816,1,E1_06_14
"snv noncoding 5prime UTR","(4.63,7.71]",0,0.15132851542806,-0.183763380914011,0.725835866261398,1,E1_06_14
"snv noncoding 5prime UTR","(7.71,12.8]",1,0.358977684198049,0.585126574564741,0.0534954407294833,0.267477203647416,E1_06_14
"snv noncoding 5prime UTR","(12.8,21.4]",0,0.327391906331876,-0.381335608430904,0.290577507598784,0.726443768996961,E1_06_14
"snv noncoding 5prime UTR","(21.4,35.7]",0,0.0333184537515845,-0.0420002307221459,1,1,E1_06_14
"snv noncoding 5prime UTR","(35.7,59.4]",0,0.00155750952863415,-0.00196858490471187,0.0060790273556231,0.060790273556231,E1_06_14
"snv noncoding 5prime UTR","(59.4,99]",0,0,0,1,1,E1_06_14
"snv noncoding downstream gene","[0,1]",0.263440860215054,0.194677080431038,0.0811326145736429,0.0168,0.168,E1_06_14
"snv noncoding downstream gene","(1,1.67]",0.0967741935483871,0.100346168573751,-0.00442610757232905,0.8699,1,E1_06_14
"snv noncoding downstream gene","(1.67,2.78]",0.155913978494624,0.15012028862467,0.0076019855857725,0.8234,1,E1_06_14
"snv noncoding downstream gene","(2.78,4.63]",0.21505376344086,0.191485025939602,0.0286519434261465,0.402,0.67,E1_06_14
"snv noncoding downstream gene","(4.63,7.71]",0.155913978494624,0.186777700944632,-0.0376244157503,0.2579,0.5158,E1_06_14
"snv noncoding downstream gene","(7.71,12.8]",0.0860215053763441,0.125528437565123,-0.0512389106043771,0.0875,0.4375,E1_06_14
"snv noncoding downstream gene","(12.8,21.4]",0.0268817204301075,0.0438880981858093,-0.023557822661616,0.2384,0.5158,E1_06_14
"snv noncoding downstream gene","(21.4,35.7]",0,0.00680451829394513,-0.0097595768077472,0.1491,0.497,E1_06_14
"snv noncoding downstream gene","(35.7,59.4]",0,0.000372214151710168,-0.000535526064885746,1,1,E1_06_14
"snv noncoding downstream gene","(59.4,99]",0,4.67289719626168e-07,-6.72586318831348e-07,1,1,E1_06_14
"snv noncoding intergenic","[0,1]",0.265822784810127,0.229141049728505,0.0425221847149523,0.0115,0.0383333333333333,E1_06_14
"snv noncoding intergenic","(1,1.67]",0.0917721518987342,0.12283337620281,-0.0404008371130137,0.0057,0.0383333333333333,E1_06_14
"snv noncoding intergenic","(1.67,2.78]",0.199367088607595,0.167396524840762,0.0390609726991144,0.0112,0.0383333333333333,E1_06_14
"snv noncoding intergenic","(2.78,4.63]",0.167721518987342,0.185827276537499,-0.0221090359638243,0.1657,0.3314,E1_06_14
